id, duration, avgHeartRate, maxHeartRate, dateOfTraining, elevation, uphill, downhill, length_2d, length_3d, moving_time, stopped_timeRider7, 9207, 112.83, 156, 2014-02-28 09:26:20, 852.6, 429.4, 423.2, 66517.21, 66552.37, 8998.0, 209.0
Rider7, 8636, 153.0, 153, 2014-08-03 07:53:50, 681.24, 340.72, 340.52, 60411.85, 60436.22, 8345.0, 291.0
Rider7, 11065, 111.73, 157, 2014-07-08 09:17:28, 2752.56, 1383.28, 1369.28, 39359.48, 39548.34, 10820.0, 245.0
Rider7, 6251, 107.64, 154, 2014-09-22 08:06:23, 374.16, 190.28, 183.88, 45101.44, 45118.11, 6076.0, 175.0
Rider7, 9577, 112.29, 160, 2014-07-03 13:39:54, 1893.4, 952.7, 940.7, 49708.9, 49806.61, 9257.0, 320.0
Rider7, 5757, 111.76, 150, 2013-06-04 14:43:31, 1015.6, 520.0, 495.6, 27480.69, 27543.45, 5705.0, 52.0
Rider7, 4401, 115.34, 152, 2013-09-20 14:36:05, 1010.64, 505.82, 504.82, 16921.49, 17003.58, 4305.0, 96.0
Rider7, 10439, 132.45, 170, 2013-06-25 09:16:34, 1504.96, 746.88, 758.08, 84923.18, 85206.45, 10366.0, 73.0
Rider7, 339058, 115.18, 160, 2014-10-10 13:05:20, 2485.8, 1261.5, 1224.3, 41038.77, 41296.73, 11536.0, 327522.0
Rider7, 10281, 123.5, 159, 2014-04-18 09:09:06, 497.64, 253.02, 244.62, 79405.83, 79423.8, 10143.0, 138.0
Rider7, 14239, 124.25, 168, 2014-02-26 09:23:50, 2122.92, 1064.36, 1058.56, 103303.84, 103429.4, 14021.0, 218.0
Rider7, 10582, 136.96, 165, 2014-03-06 09:35:35, 2937.44, 1467.92, 1469.52, 29030.43, 29370.83, 9875.0, 707.0
Rider7, 3580, 117.29, 157, 2014-06-11 08:35:50, 789.96, 360.18, 429.78, 18228.85, 18444.48, 3580.0, 0.0
Rider7, 8689, 117.03, 163, 2014-09-09 07:50:07, 2270.64, 1139.52, 1131.12, 38209.87, 38344.45, 8462.0, 227.0
Rider7, 3100, 108.78, 146, 2013-05-08 14:50:22, 571.16, 288.08, 283.08, 16225.95, 16256.22, 3073.0, 27.0
Rider7, 10545, 106.42, 155, 2014-07-22 10:34:23, 1989.84, 998.02, 991.82, 32709.58, 32890.43, 9479.0, 1066.0
Rider7, 11153, 122.82, 151, 2013-03-05 10:26:36, 843.8, 415.3, 428.5, 63862.33, 63890.24, 10941.0, 212.0
Rider7, 9512, 101.41, 146, 2014-06-16 07:47:38, 1949.2, 978.4, 970.8, 38172.13, 38287.37, 7866.0, 1646.0
Rider7, 6579, 117.53, 145, 2014-04-19 08:11:05, 595.8, 297.8, 298.0, 50949.26, 50967.66, 6387.0, 192.0
Rider7, 15371, 110.82, 153, 2013-02-27 10:38:24, 3765.36, 1890.18, 1875.18, 63820.36, 64092.72, 15112.0, 259.0
Rider7, 19266, 133.7, 172, 2013-02-17 10:00:52, 4032.0, 1996.6, 2035.4, 68745.11, 69066.2, 16302.0, 2964.0
Rider7, 6999, 115.51, 152, 2014-08-18 05:06:07, 1891.44, 992.32, 899.12, 45028.75, 45105.9, 6999.0, 0.0
Rider7, 9137, 113.32, 141, 2014-06-08 07:57:41, 810.32, 407.06, 403.26, 65411.61, 65440.65, 8522.0, 615.0
Rider7, 7508, 105.59, 142, 2014-10-04 12:59:24, 1717.96, 860.18, 857.78, 30481.98, 30641.16, 7333.0, 175.0
Rider7, 2646, 107.7, 139, 2014-07-09 12:50:57, 723.08, 354.04, 369.04, 12620.11, 12662.11, 2646.0, 0.0
Rider7, 9784, 117.68, 160, 2013-05-21 14:50:23, 2838.4, 1421.6, 1416.8, 40189.26, 40363.75, 9681.0, 103.0
Rider7, 4597, 147.97, 175, 2013-04-01 09:22:59, 950.96, 454.18, 496.78, 16125.79, 16213.11, 4581.0, 16.0
Rider7, 101258, 111.09, 148, 2014-10-03 08:51:20, 740.48, 397.24, 343.24, 58541.86, 58641.31, 8073.0, 93185.0
Rider7, 9009, 124.19, 157, 2013-04-18 13:58:32, 435.8, 217.4, 218.4, 75273.1, 75284.03, 8967.0, 42.0
Rider7, 10174, 137.45, 173, 2013-08-14 06:03:56, 2059.52, 1054.16, 1005.36, 41256.16, 41420.59, 9734.0, 440.0
Rider7, 7358, 110.74, 165, 2014-10-09 09:04:09, 1669.92, 838.26, 831.66, 26545.22, 26714.98, 7105.0, 253.0
Rider7, 10321, 110.52, 165, 2014-03-22 08:45:42, 1541.56, 779.38, 762.18, 27465.16, 27643.61, 7595.0, 2726.0
Rider7, 7238, 114.59, 156, 2014-10-07 08:52:29, 1689.48, 861.44, 828.04, 25934.37, 26087.67, 6790.0, 448.0
Rider7, 9783, 116.13, 156, 2013-10-05 08:53:55, 2113.28, 1065.94, 1047.34, 39345.88, 39497.81, 9408.0, 375.0
Rider7, 6867, 125.02, 173, 2013-07-14 08:00:17, 1731.44, 873.42, 858.02, 27182.39, 27317.13, 6847.0, 20.0
Rider7, 5437, 133.83, 160, 2013-03-11 13:51:07, 389.44, 192.12, 197.32, 45457.18, 45468.29, 5437.0, 0.0
Rider7, 5761, 112.23, 151, 2014-06-04 14:48:34, 818.72, 409.66, 409.06, 10207.87, 10300.22, 3693.0, 2068.0
Rider7, 7206, 119.11, 161, 2013-07-13 08:19:07, 1732.56, 869.18, 863.38, 31353.24, 31461.87, 6848.0, 358.0
Rider7, 9673, 114.22, 163, 2014-10-15 09:15:38, 2277.28, 1143.44, 1133.84, 33384.86, 33602.36, 9295.0, 378.0
Rider7, 7065, 125.62, 148, 2013-01-03 09:37:13, 736.4, 366.2, 370.2, 51362.46, 51386.53, 6792.0, 273.0
Rider7, 13102, 125.49, 155, 2014-01-22 10:16:47, 1508.8, 755.0, 753.8, 97039.98, 97092.07, 12896.0, 206.0
Rider7, 12628, 114.91, 158, 2014-06-28 08:10:17, 2888.88, 1458.24, 1430.64, 38142.51, 38434.04, 11775.0, 853.0
Rider7, 9707, 119.74, 163, 2014-03-02 09:20:29, 1242.76, 608.38, 634.38, 17435.41, 17577.23, 6357.0, 3350.0
Rider7, 11258, 144.14, 162, 2014-05-31 08:47:17, 2724.72, 1355.56, 1369.16, 55145.89, 55338.57, 11129.0, 129.0
Rider7, 5328, 118.87, 161, 2013-10-08 14:23:57, 1254.24, 613.62, 640.62, 21054.02, 21160.73, 5191.0, 137.0
Rider7, 9885, 118.13, 155, 2012-07-24 14:52:33, 1955.0, 907.7, 1047.3, 33689.68, 33962.14, 7351.0, 2534.0
Rider7, 3784, 92.57, 133, 2013-05-02 13:54:02, 515.16, 264.28, 250.88, 16097.28, 16158.76, 3323.0, 461.0
Rider7, 9492, 129.14, 149, 2014-02-13 10:39:23, 1043.16, 524.68, 518.48, 74621.81, 74656.01, 9396.0, 96.0
Rider7, 10963, 112.61, 166, 2014-06-26 08:07:17, 2320.0, 1164.4, 1155.6, 53614.51, 53754.37, 10860.0, 103.0
Rider7, 7471, 119.38, 151, 2014-04-11 09:50:26, 593.28, 295.64, 297.64, 58388.93, 58408.36, 7351.0, 120.0
Rider7, 5260, 111.31, 150, 2014-08-24 07:19:11, 1322.52, 658.76, 663.76, 20000.48, 20108.0, 5155.0, 105.0
Rider7, 8553, 120.44, 155, 2013-10-20 08:17:54, 1937.08, 972.14, 964.94, 36632.99, 36768.44, 8420.0, 133.0
Rider7, 5838, 113.92, 158, 2013-05-18 15:31:19, 1191.48, 597.94, 593.54, 13355.57, 13562.37, 5181.0, 657.0
Rider7, 5493, 111.34, 147, 2014-09-01 13:47:43, 544.8, 270.1, 274.7, 40163.35, 40183.91, 5430.0, 63.0
Rider7, 8747, 113.93, 166, 2014-04-10 13:39:22, 1931.2, 966.1, 965.1, 29585.36, 29795.52, 8274.0, 473.0
Rider7, 7292, 113.28, 152, 2013-10-22 14:13:25, 1584.24, 791.12, 793.12, 32249.05, 32350.8, 7185.0, 107.0
Rider7, 9920, 124.52, 166, 2013-04-06 08:19:29, 2730.12, 1362.16, 1367.96, 31437.77, 31705.71, 9836.0, 84.0
Rider7, 7714, 110.51, 144, 2013-09-18 14:20:57, 1564.6, 781.5, 783.1, 31078.34, 31207.09, 7216.0, 498.0
Rider7, 2186, 120.57, 153, 2013-09-01 10:23:39, 513.12, 258.76, 254.36, 6604.16, 6653.81, 1963.0, 223.0
Rider7, 11297, 112.9, 146, 2014-05-01 12:40:21, 1296.96, 648.88, 648.08, 84533.67, 84580.89, 11093.0, 204.0
Rider7, 6185, 106.15, 151, 2014-04-02 14:09:01, 805.76, 404.98, 400.78, 15143.53, 15248.98, 4999.0, 1186.0
Rider7, 14058, 116.85, 169, 2014-06-29 08:29:01, 3326.84, 1665.52, 1661.32, 51088.76, 51364.96, 13791.0, 267.0
Rider7, 1121, 66.89, 67, 2014-08-09 10:13:59, 5.2, 5.2, 0.0, 20.69, 23.2, 16.0, 1105.0
Rider7, 5906, 136.26, 163, 2013-11-16 09:22:39, 383.6, 192.8, 190.8, 44824.99, 44842.8, 5753.0, 153.0
Rider7, 6063, 119.07, 155, 2014-06-11 14:53:25, 1278.52, 639.66, 638.86, 13732.5, 13887.28, 4989.0, 1074.0
Rider7, 4837, 126.37, 153, 2013-01-04 11:28:09, 250.68, 105.04, 145.64, 35764.92, 35774.54, 4622.0, 215.0
Rider7, 5836, 111.8, 155, 2012-08-07 15:16:50, 919.32, 463.76, 455.56, 22954.59, 23035.07, 5709.0, 127.0
Rider7, 9681, 114.37, 151, 2014-06-18 14:34:26, 2104.44, 1052.62, 1051.82, 28314.11, 28539.29, 8796.0, 885.0
Rider7, 9086, 100.77, 144, 2014-05-25 08:23:06, 1226.8, 599.2, 627.6, 16865.42, 17009.85, 7065.0, 2021.0
Rider7, 11486, 116.16, 156, 2014-06-21 07:50:09, 2742.64, 1376.22, 1366.42, 36338.79, 36600.39, 11105.0, 381.0
Rider7, 4516, 124.5, 142, 2014-03-13 08:39:11, 228.72, 117.66, 111.06, 33913.83, 33930.88, 4358.0, 158.0
Rider7, 6526, 104.41, 145, 2014-07-05 08:34:17, 1192.12, 600.26, 591.86, 18750.18, 18887.89, 6346.0, 180.0
Rider7, 9326, 119.52, 164, 2014-05-17 13:08:45, 2414.16, 1208.38, 1205.78, 34194.69, 34399.04, 8778.0, 548.0
Rider7, 7190, 123.35, 148, 2014-01-10 10:10:25, 1520.8, 763.0, 757.8, 27591.5, 27700.43, 6796.0, 394.0
Rider7, 4807, 104.5, 142, 2013-05-09 14:40:50, 1306.88, 655.44, 651.44, 17828.13, 17933.68, 4648.0, 159.0
Rider7, 5984, 102.3, 148, 2014-05-21 14:41:48, 728.28, 363.84, 364.44, 10744.98, 10823.4, 4394.0, 1590.0
Rider7, 9408, 136.95, 158, 2014-02-07 10:47:27, 1051.56, 522.78, 528.78, 75218.17, 75249.98, 9400.0, 8.0
Rider7, 243, 69.74, 81, 2014-02-20 10:40:54, 8.8, 6.8, 2.0, 467.12, 467.95, 73.0, 170.0
Rider7, 74044, 106.93, 153, 2014-10-08 12:29:52, 2112.44, 1059.62, 1052.82, 39404.51, 39557.11, 9684.0, 64360.0
Rider7, 9729, 123.93, 155, 2014-01-16 09:13:59, 1035.96, 520.98, 514.98, 71346.71, 71383.88, 9715.0, 14.0
Rider7, 5466, 124.94, 165, 2013-09-04 14:13:13, 1263.8, 635.5, 628.3, 19619.78, 19732.91, 5210.0, 256.0
Rider7, 5317, 116.12, 154, 2013-06-05 15:13:45, 958.52, 476.36, 482.16, 13019.23, 13134.44, 4242.0, 1075.0
Rider7, 8012, 124.49, 154, 2014-01-11 09:19:30, 1744.6, 876.0, 868.6, 32698.7, 32818.87, 7786.0, 226.0
Rider7, 9401, 109.34, 151, 2014-08-27 12:51:08, 2056.72, 1025.36, 1031.36, 34895.7, 35054.14, 8929.0, 472.0
Rider7, 7525, 114.1, 163, 2013-05-14 14:14:55, 1882.2, 944.0, 938.2, 34014.07, 34123.26, 7233.0, 292.0
Rider7, 13206, 122.14, 174, 2013-04-21 07:41:29, 3598.56, 1799.88, 1798.68, 52906.88, 53210.52, 13028.0, 178.0
Rider7, 11425, 122.42, 169, 2014-06-19 07:43:27, 3104.8, 1559.9, 1544.9, 34729.84, 35070.79, 11225.0, 200.0
Rider7, 10003, 126.55, 152, 2014-01-23 09:32:20, 929.08, 468.84, 460.24, 73709.35, 73745.67, 9744.0, 259.0
Rider7, 6341, 106.0, 145, 2014-08-25 08:59:27, 1514.12, 760.96, 753.16, 27759.08, 27866.24, 6185.0, 156.0
Rider7, 9848, 124.19, 168, 2014-09-30 08:42:47, 2373.08, 1192.94, 1180.14, 34766.35, 34981.01, 9526.0, 322.0
Rider7, 3592, 131.3, 161, 2013-07-30 15:06:24, 940.36, 471.58, 468.78, 11943.12, 12031.38, 3425.0, 167.0
Rider7, 12606, 131.55, 167, 2013-05-19 07:24:29, 3305.24, 1664.02, 1641.22, 54711.86, 55013.02, 12250.0, 356.0
Rider7, 86743, 104.4, 136, 2014-09-15 07:49:55, 702.04, 349.02, 353.02, 60326.74, 60369.32, 8396.0, 78347.0
Rider7, 13464, 126.88, 171, 2013-03-23 09:11:46, 2371.4, 1179.7, 1191.7, 32745.35, 32993.11, 9695.0, 3769.0
Rider7, 3964, 98.85, 138, 2014-09-17 08:25:25, 632.4, 319.8, 312.6, 14797.41, 14842.03, 3682.0, 282.0
Rider7, 7426, 110.71, 157, 2014-06-17 14:50:01, 1902.12, 950.36, 951.76, 31387.59, 31518.98, 7346.0, 80.0
Rider7, 957, 74.24, 85, 2012-07-20 19:35:06, 2.4, 0.4, 2.0, 99.98, 100.07, 75.0, 882.0
Rider7, 6850, 109.92, 145, 2014-03-19 10:04:45, 1547.56, 788.08, 759.48, 30657.59, 30763.64, 6780.0, 70.0
Rider7, 6967, 107.18, 144, 2014-08-08 07:59:31, 624.24, 315.12, 309.12, 48494.34, 48517.72, 6892.0, 75.0
Rider7, 13912, 111.21, 151, 2014-10-05 07:53:37, 3077.56, 1543.68, 1533.88, 48567.63, 48821.6, 12600.0, 1312.0
Rider7, 8582, 110.58, 149, 2014-08-06 09:16:38, 2102.56, 1051.98, 1050.58, 39483.15, 39628.54, 8383.0, 199.0
Rider7, 8503, 116.95, 162, 2014-05-27 08:53:24, 2245.24, 1142.42, 1102.82, 37430.2, 37558.17, 8440.0, 63.0
Rider7, 8832, 125.97, 157, 2013-08-31 07:47:11, 811.08, 412.04, 399.04, 66627.89, 66656.77, 8746.0, 86.0
Rider7, 12705, 113.64, 148, 2014-04-27 07:35:08, 1860.76, 931.08, 929.68, 85198.58, 85284.07, 12323.0, 382.0
Rider7, 6934, 123.06, 157, 2013-07-23 14:18:50, 1329.24, 667.52, 661.72, 21142.27, 21272.62, 6721.0, 213.0
Rider7, 8057, 137.58, 173, 2013-07-28 07:49:24, 1889.12, 947.36, 941.76, 28902.91, 29070.7, 7881.0, 176.0
Rider7, 10285, 109.77, 153, 2014-07-16 08:22:07, 2461.92, 1237.86, 1224.06, 36940.21, 37149.46, 10080.0, 205.0
Rider7, 9342, 114.14, 158, 2014-04-22 10:06:38, 2253.96, 1128.88, 1125.08, 38452.71, 38582.42, 8843.0, 499.0
Rider7, 13077, 123.58, 164, 2014-04-30 09:30:39, 3460.08, 1736.04, 1724.04, 78518.07, 78717.32, 13030.0, 47.0
Rider7, 12784, 156.69, 182, 2012-07-28 08:11:32, 3472.12, 1752.26, 1719.86, 43810.94, 44192.15, 12727.0, 57.0
Rider7, 6078, 110.94, 156, 2013-03-30 09:20:11, 1607.08, 804.84, 802.24, 26521.42, 26642.32, 5958.0, 120.0
Rider7, 8052, 120.05, 149, 2013-05-12 08:22:23, 817.68, 406.84, 410.84, 66480.8, 66511.01, 7950.0, 102.0
Rider7, 5602, 118.77, 154, 2014-06-06 14:14:31, 1260.84, 633.22, 627.62, 15286.74, 15426.65, 5373.0, 229.0
Rider7, 9028, 114.85, 163, 2014-05-20 08:58:20, 2302.08, 1155.64, 1146.44, 38854.42, 38987.38, 8832.0, 196.0
Rider7, 6053, 120.72, 168, 2013-06-10 14:13:48, 1785.28, 895.04, 890.24, 22124.79, 22277.03, 5967.0, 86.0
Rider7, 5138, 108.76, 165, 2014-07-24 08:32:43, 1063.2, 536.6, 526.6, 18579.14, 18670.79, 4948.0, 190.0
Rider7, 3725, 101.65, 136, 2014-05-19 08:08:46, 663.4, 343.0, 320.4, 14613.69, 14661.46, 3411.0, 314.0
Rider7, 7928, 114.2, 160, 2013-05-27 14:50:26, 1942.04, 972.12, 969.92, 25095.42, 25327.87, 7495.0, 433.0
Rider7, 95007, 119.38, 161, 2014-08-12 04:53:36, 2743.12, 1363.66, 1379.46, 105596.04, 105710.52, 14739.0, 80268.0
Rider7, 9129, 129.57, 151, 2015-02-11 10:01:17, 1158.0, 590.2, 567.8, 67658.66, 67744.83, 9060.0, 69.0
Rider7, 9491, 118.63, 163, 2014-08-05 12:41:33, 767.96, 359.48, 408.48, 60631.27, 60664.18, 7727.0, 1764.0
Rider7, 5505, 100.73, 139, 2014-07-02 13:14:27, 1253.0, 639.0, 614.0, 24994.62, 25072.38, 5459.0, 46.0
Rider7, 11153, 113.42, 151, 2013-04-14 08:29:54, 2609.88, 1312.14, 1297.74, 42199.23, 42435.41, 10873.0, 280.0
Rider7, 5652, 110.45, 154, 2014-09-12 14:30:01, 850.52, 423.76, 426.76, 27169.57, 27250.0, 5502.0, 150.0
Rider7, 5732, 115.23, 147, 2013-02-19 10:44:04, 1376.4, 701.2, 675.2, 29578.95, 29653.51, 5732.0, 0.0
Rider7, 4944, 131.13, 165, 2013-06-22 07:34:46, 1351.28, 677.64, 673.64, 17283.33, 17402.39, 4810.0, 134.0
Rider7, 19040, 121.43, 165, 2014-07-17 08:12:57, 4428.56, 2334.48, 2094.08, 64290.41, 64703.98, 18356.0, 684.0
Rider7, 11312, 119.73, 162, 2014-05-22 07:57:44, 2211.68, 1114.84, 1096.84, 28455.15, 28685.01, 9182.0, 2130.0
Rider7, 9636, 119.6, 155, 2014-10-24 10:20:42, 1017.96, 506.28, 511.68, 70971.59, 71008.87, 9428.0, 208.0
Rider7, 14576, 108.02, 153, 2013-03-01 10:31:20, 3675.96, 1834.78, 1841.18, 57819.63, 58098.79, 14231.0, 345.0
Rider7, 7526, 122.65, 158, 2013-06-18 15:47:25, 1924.84, 960.32, 964.52, 29119.62, 29282.9, 7432.0, 94.0
Rider7, 14869, 111.81, 150, 2013-02-26 10:25:53, 3676.48, 1846.34, 1830.14, 54887.49, 55182.32, 14383.0, 486.0
Rider7, 6850, 105.99, 148, 2014-05-21 08:47:20, 1607.52, 808.76, 798.76, 29761.7, 29877.46, 6745.0, 105.0
Rider7, 9685, 115.86, 156, 2014-09-03 08:31:48, 2322.44, 1164.32, 1158.12, 42446.06, 42613.11, 9419.0, 266.0
Rider7, 6699, 119.77, 186, 2012-08-10 14:38:28, 1693.56, 847.08, 846.48, 30301.09, 30424.94, 6673.0, 26.0
Rider7, 9534, 111.91, 158, 2014-04-17 08:37:02, 2382.0, 1198.7, 1183.3, 39036.04, 39179.74, 9454.0, 80.0
Rider7, 9081, 113.93, 143, 2014-02-16 09:33:31, 841.0, 420.8, 420.2, 66465.04, 66496.9, 8897.0, 184.0
Rider7, 9427, 105.43, 153, 2014-07-06 07:33:44, 1921.64, 967.22, 954.42, 33463.05, 33634.04, 9107.0, 320.0
Rider7, 6645, 152.69, 168, 2012-08-12 08:07:32, 1449.8, 721.7, 728.1, 59941.45, 60004.54, 6555.0, 90.0
Rider7, 8357, 119.49, 151, 2012-08-05 08:05:20, 1155.56, 579.58, 575.98, 68828.43, 68869.76, 8349.0, 8.0
Rider7, 9255, 112.9, 151, 2014-03-08 09:20:29, 1277.56, 635.18, 642.38, 17867.13, 18036.67, 7986.0, 1269.0
Rider7, 7683, 116.19, 155, 2014-09-29 07:55:53, 714.84, 374.32, 340.52, 57281.31, 57332.72, 7588.0, 95.0
Rider7, 5044, 105.62, 145, 2014-03-15 08:51:13, 925.64, 468.42, 457.22, 15296.27, 15413.27, 4611.0, 433.0
Rider7, 12071, 112.2, 159, 2014-06-22 07:38:40, 2753.48, 1384.34, 1369.14, 43370.93, 43571.62, 11265.0, 806.0
Rider7, 9177, 103.11, 144, 2014-06-23 07:41:58, 786.24, 406.12, 380.12, 64604.04, 64632.57, 8974.0, 203.0
Rider7, 4467, 87.81, 118, 2013-08-27 15:17:39, 538.92, 271.16, 267.76, 13248.51, 13287.28, 4312.0, 155.0
Rider7, 5807, 91.32, 153, 2013-05-04 08:54:31, 935.32, 460.96, 474.36, 22651.76, 22715.42, 5179.0, 628.0
Rider7, 7748, 107.93, 161, 2013-03-19 14:24:09, 1925.24, 958.92, 966.32, 29246.46, 29374.25, 7678.0, 70.0
Rider7, 6593, 100.64, 128, 2014-09-05 08:29:08, 640.6, 322.4, 318.2, 46447.52, 46509.12, 6425.0, 168.0
Rider7, 6671, 129.46, 156, 2013-01-05 10:03:06, 784.2, 395.6, 388.6, 51427.12, 51451.8, 6594.0, 77.0
Rider7, 16872, 122.07, 158, 2014-02-27 09:54:52, 2055.52, 1031.76, 1023.76, 116545.84, 116635.23, 15926.0, 946.0
Rider7, 9385, 123.09, 159, 2013-04-16 14:37:08, 2566.8, 1302.1, 1264.7, 33103.51, 33350.73, 9263.0, 122.0
Rider7, 2036, 103.79, 134, 2014-05-20 14:53:21, 443.6, 221.2, 222.4, 10137.61, 10160.1, 2036.0, 0.0
Rider7, 9769, 115.06, 165, 2014-07-01 12:28:49, 2261.32, 1130.16, 1131.16, 38602.1, 38735.6, 9129.0, 640.0
Rider7, 1231, 95.3, 123, 2013-06-30 08:14:11, 204.6, 103.0, 101.6, 2562.72, 2593.9, 1019.0, 212.0
Rider7, 11505, 100.42, 157, 2013-04-25 14:27:31, 1680.6, 845.2, 835.4, 30306.79, 30479.79, 10420.0, 1085.0
Rider7, 10727, 114.88, 160, 2013-02-23 09:55:40, 2775.96, 1370.18, 1405.78, 51008.2, 51195.31, 10380.0, 347.0
Rider7, 10698, 123.21, 166, 2014-04-24 08:50:48, 482.2, 250.1, 232.1, 81038.61, 81050.98, 10264.0, 434.0
Rider7, 5081, 102.49, 156, 2014-06-02 09:11:06, 894.08, 442.94, 451.14, 16670.25, 16741.27, 4971.0, 110.0
Rider7, 4769, 109.89, 141, 2013-10-10 09:29:04, 1050.64, 527.52, 523.12, 17083.74, 17172.4, 4579.0, 190.0
Rider7, 3484, 105.32, 143, 2013-06-27 16:14:46, 712.36, 354.18, 358.18, 12813.42, 12876.86, 3450.0, 34.0
Rider7, 8072, 105.51, 139, 2013-04-17 14:45:38, 1800.24, 914.42, 885.82, 30178.96, 30334.93, 8011.0, 61.0
Rider7, 6973, 121.28, 147, 2012-08-04 08:08:22, 689.92, 327.36, 362.56, 58172.23, 58194.78, 6936.0, 37.0
Rider7, 5972, 117.15, 154, 2013-09-06 14:42:35, 1240.88, 621.44, 619.44, 24888.24, 24969.41, 5550.0, 422.0
